date,open,high,low,close,adj_close,volume
2008-12-31,2.9442,3.1283,2.9267,3.0325,2.3388,65361600
2009-01-02,3.0900,3.3850,3.0250,3.3292,2.5676,87174000
2009-01-05,3.2917,3.4283,3.2242,3.3292,2.5676,111709200
2009-01-06,3.4192,3.5083,3.3225,3.4100,2.6300,119607600
2009-01-07,3.2308,3.2808,3.0458,3.1233,2.4089,116395200
2009-01-08,3.0517,3.1550,3.0092,3.1550,2.4333,104341200
2009-01-09,3.1758,3.1858,2.9250,2.9475,2.2733,114417600
2009-01-12,2.9192,2.9283,2.6792,2.7333,2.1081,85770000
2009-01-13,2.7033,2.8083,2.6617,2.7442,2.1164,123522000
2009-01-14,2.6075,2.6225,2.4300,2.4758,1.9095,158102400
2009-01-15,2.4600,2.5767,2.2567,2.5083,1.9346,200223600
2009-01-16,2.6317,2.6417,2.3850,2.5583,1.9731,209690400
2009-01-20,2.4842,2.5050,2.1442,2.1625,1.6678,207566400
2009-01-21,2.2633,2.4350,2.1417,2.4242,1.8696,180774000
2009-01-22,2.2850,2.4217,2.1758,2.3025,1.7758,200959200
2009-01-23,2.1450,2.4150,2.1250,2.3450,1.8086,213451200
2009-01-26,2.3875,2.5367,2.3158,2.3708,1.8285,203494800
2009-01-27,2.4200,2.5075,2.3750,2.4608,1.8979,165728400
2009-01-28,2.6258,2.7525,2.5942,2.6800,2.0669,189104400
2009-01-29,2.5792,2.6042,2.4342,2.4467,1.8870,157486800
2009-01-30,2.4783,2.5100,2.2442,2.2933,1.7687,200570400
2009-02-02,2.1875,2.3183,2.1667,2.2758,1.7552,156507600
2009-02-03,2.3208,2.4133,2.2417,2.3608,1.8208,160300800
2009-02-04,2.4083,2.5000,2.3125,2.3275,1.7951,184461600
2009-02-05,2.2792,2.5008,2.2358,2.4517,1.8908,242638800
2009-02-06,2.4808,2.6875,2.4667,2.6517,2.0451,174416400
2009-02-09,2.6492,2.7300,2.6017,2.6692,2.0586,123003600
2009-02-10,2.5958,2.6675,2.2475,2.2975,1.7719,261804000
2009-02-11,2.3333,2.3750,2.2408,2.3375,1.8028,170080800
2009-02-12,2.2258,2.3583,2.1358,2.3517,1.8137,226532400
2009-02-13,2.3342,2.3942,2.2708,2.2800,1.7584,137535600
2009-02-17,2.0733,2.0933,1.9583,1.9683,1.5181,262568400
2009-02-18,2.0267,2.0300,1.9067,1.9625,1.5136,197564400
2009-02-19,2.0233,2.0475,1.8858,1.8983,1.4641,187294800
2009-02-20,1.7908,1.9375,1.7250,1.8358,1.4159,292909200
2009-02-23,1.9058,1.9233,1.6358,1.6558,1.2771,267398400
2009-02-24,1.6850,1.8575,1.6575,1.8342,1.4146,277934400
2009-02-25,1.8025,1.8942,1.6992,1.7767,1.3703,343731600
2009-02-26,1.8458,1.8858,1.6883,1.6958,1.3079,297150000
2009-02-27,1.5900,1.7000,1.5742,1.5867,1.2237,333808800
2009-03-02,1.4925,1.5200,1.3583,1.3717,1.0579,332221200
2009-03-03,1.4300,1.4300,1.3058,1.3400,1.0335,329433600
2009-03-04,1.4075,1.4983,1.3625,1.4250,1.0990,362257200
2009-03-05,1.3400,1.3875,1.2242,1.2583,0.9705,382197600
2009-03-06,1.2925,1.3483,1.1667,1.2592,0.9711,396495600
2009-03-09,1.2092,1.3258,1.2025,1.2167,0.9384,351142800
2009-03-10,1.3000,1.4408,1.2900,1.4325,1.1048,385700400
2009-03-11,1.4925,1.5333,1.4200,1.4583,1.1247,447939600
2009-03-12,1.4583,1.6492,1.4225,1.6358,1.2616,341392800
2009-03-13,1.6733,1.6950,1.5850,1.6733,1.2906,373284000
2009-03-16,1.7317,1.7917,1.6450,1.6525,1.2745,317324400
2009-03-17,1.6600,1.8083,1.6225,1.8025,1.3902,275514000
2009-03-18,1.7775,1.9958,1.7300,1.9292,1.4879,387838800
2009-03-19,2.0025,2.0042,1.8458,1.8642,1.4377,294087600
2009-03-20,1.8900,1.8983,1.7292,1.7375,1.3400,223050000
2009-03-23,1.8825,2.1208,1.8608,2.1175,1.6331,296656800
2009-03-24,2.0250,2.1225,1.9767,1.9783,1.5308,272170800
2009-03-25,2.0375,2.1450,1.8650,2.0333,1.5733,372982800
2009-03-26,2.1100,2.1850,2.0492,2.1733,1.6817,333250800
2009-03-27,2.0858,2.1242,2.0292,2.0442,1.5817,249626400
2009-03-30,1.9083,1.9092,1.7817,1.8425,1.4257,216735600
2009-03-31,1.9025,2.0008,1.8625,1.8850,1.4586,222627600
2009-04-01,1.8208,2.0292,1.8042,1.9983,1.5463,260770800
2009-04-02,2.1708,2.2683,2.1350,2.1767,1.6843,334137600
2009-04-03,2.1783,2.2500,2.1258,2.2475,1.7391,205558800
2009-04-06,2.1767,2.2117,2.1000,2.1992,1.7017,206715600
2009-04-07,2.0858,2.1225,2.0300,2.0333,1.5733,215980800
2009-04-08,2.0708,2.1333,2.0367,2.1033,1.6275,220068000
2009-04-09,2.2742,2.3558,2.2475,2.3500,1.8184,244622400
2009-04-13,2.2825,2.4175,2.2583,2.3667,1.8313,182120400
2009-04-14,2.2917,2.3625,2.2217,2.2425,1.7352,226063200
2009-04-15,2.1958,2.3183,2.1767,2.3125,1.7894,229102800
2009-04-16,2.3617,2.4700,2.2783,2.4150,1.8687,259408800
2009-04-17,2.4400,2.5108,2.3858,2.4700,1.9112,211032000
2009-04-20,2.3308,2.3425,2.1458,2.1525,1.6656,214047600
2009-04-21,2.1025,2.2833,2.0958,2.2783,1.7629,271872000
2009-04-22,2.2092,2.3892,2.1992,2.2375,1.7313,284221200
2009-04-23,2.2642,2.3083,2.1700,2.3017,1.7810,259046400
2009-04-24,2.3542,2.4625,2.3275,2.4117,1.8661,262822800
2009-04-27,2.3292,2.4442,2.3142,2.3500,1.8184,235772400
2009-04-28,2.2750,2.4067,2.2583,2.3342,1.8061,191420400
2009-04-29,2.3958,2.5533,2.3833,2.4692,1.9106,213756000
2009-04-30,2.5717,2.6208,2.4417,2.4733,1.9138,235899600
2009-05-01,2.4867,2.5492,2.4242,2.5225,1.9519,139549200
2009-05-04,2.5725,2.7758,2.5642,2.7742,2.1466,203774400
2009-05-05,2.7458,2.7892,2.6867,2.7442,2.1234,181232400
2009-05-06,2.8550,2.8908,2.7442,2.8742,2.2240,247142400
2009-05-07,2.9675,2.9800,2.7008,2.7567,2.1330,247902000
2009-05-08,2.8692,2.9733,2.8075,2.9525,2.2846,249042000
2009-05-11,2.8258,2.8683,2.7600,2.7867,2.1563,160106400
2009-05-12,2.8208,2.8417,2.6517,2.7633,2.1382,210037200
2009-05-13,2.6342,2.6617,2.5250,2.5508,1.9738,234828000
2009-05-14,2.5450,2.6625,2.5233,2.6000,2.0118,199932000
2009-05-15,2.6000,2.6558,2.4917,2.5367,1.9628,178242000
2009-05-18,2.6150,2.7683,2.5992,2.7592,2.1350,193011600
2009-05-19,2.7508,2.8325,2.7217,2.7567,2.1330,162718800
2009-05-20,2.8267,2.9142,2.6925,2.7092,2.0963,232425600
2009-05-21,2.6075,2.6417,2.5017,2.5833,1.9989,203521200
2009-05-22,2.6092,2.6533,2.5408,2.5633,1.9834,161150400
2009-05-26,2.5158,2.7892,2.5117,2.7767,2.1485,206808000
2009-05-27,2.7767,2.8108,2.6100,2.6167,2.0247,203434800
2009-05-28,2.6933,2.7592,2.5692,2.7217,2.1060,230176800
2009-05-29,2.7708,2.8750,2.7083,2.8608,2.2136,156828000
2009-06-01,2.9800,3.1250,2.9567,3.0792,2.3826,167692800
2009-06-02,3.0542,3.1508,3.0308,3.1067,2.4039,155802000
2009-06-03,3.0183,3.0300,2.8892,2.9792,2.3052,157880400
2009-06-04,3.0075,3.0675,2.9425,3.0492,2.3594,175689600
2009-06-05,3.1575,3.1700,2.9842,3.0575,2.3658,223023600
2009-06-08,2.9875,3.1050,2.9108,3.0267,2.3420,159536400
2009-06-09,3.0675,3.1200,3.0117,3.0742,2.3787,155650800
2009-06-10,3.1508,3.1542,2.9333,3.0492,2.3594,175136400
2009-06-11,3.0658,3.2092,3.0625,3.0917,2.3923,204170400
2009-06-12,3.0475,3.1125,3.0017,3.1100,2.4064,126085200
2009-06-15,3.0008,3.0025,2.8458,2.8858,2.2330,174684000
2009-06-16,2.9217,2.9333,2.7658,2.7750,2.1472,182605200
2009-06-17,2.7617,2.8317,2.6942,2.7675,2.1414,208708800
2009-06-18,2.7783,2.8575,2.7308,2.8133,2.1769,159696000
2009-06-19,2.8942,2.9092,2.8033,2.8425,2.1995,144078000
2009-06-22,2.7525,2.7650,2.5917,2.5967,2.0092,168792000
2009-06-23,2.6042,2.6342,2.5433,2.5917,2.0126,173306400
2009-06-24,2.6517,2.7375,2.6125,2.6525,2.0598,191844000
2009-06-25,2.6150,2.8367,2.6058,2.8267,2.1951,219787200
2009-06-26,2.7950,2.8492,2.7625,2.8075,2.1802,133370400
2009-06-29,2.8417,2.9008,2.7917,2.8875,2.2423,113755200
2009-06-30,2.8875,2.9233,2.7633,2.8300,2.1977,179834400
2009-07-01,2.8642,2.9417,2.8500,2.8625,2.2229,120717600
2009-07-02,2.7483,2.7492,2.6250,2.6267,2.0398,146991600
